"","x","z","v","c","m","s","n","totalI","maxI","peaktime"
"4067",0.4,0.6,0.2,0.8,0.2,0.2,0.8,0.744879703327055,0.0482267119535049,0.0647442959421463
"4068",0.6,0.6,0.2,0.8,0.2,0.2,0.8,0.734062624990246,0.0478955385513753,0.0652472104161572
"4069",0.8,0.6,0.2,0.8,0.2,0.2,0.8,0.731900067692497,0.0477668382290846,0.0652641533149215
"4070",1,0.6,0.2,0.8,0.2,0.2,0.8,0.730983084037988,0.0477057463822801,0.0652624491920539
"4071",-1,0.8,0.2,0.8,0.2,0.2,0.8,2.78924814427323,0.209484600135485,0.0751043253593587
"4072",-0.8,0.8,0.2,0.8,0.2,0.2,0.8,2.63310376770364,0.19612235488727,0.0744833368486314
"4073",-0.6,0.8,0.2,0.8,0.2,0.2,0.8,2.47374120228719,0.180246295479999,0.0728638449783451
"4074",-0.4,0.8,0.2,0.8,0.2,0.2,0.8,2.29737191410583,0.163426217301849,0.0711361605399696
"4075",-0.2,0.8,0.2,0.8,0.2,0.2,0.8,2.11120051232622,0.149567559479376,0.0708447912010857
"4076",0,0.8,0.2,0.8,0.2,0.2,0.8,1.94814421460627,0.142351081169763,0.0730700941452288
"4077",0.2,0.8,0.2,0.8,0.2,0.2,0.8,1.84420791028786,0.139711725811922,0.0757570364125132
"4078",0.4,0.8,0.2,0.8,0.2,0.2,0.8,1.80657605661065,0.138752126261526,0.0768039218464134
"4079",0.6,0.8,0.2,0.8,0.2,0.2,0.8,1.79941633236363,0.138359608802232,0.0768913821186061
"4080",0.8,0.8,0.2,0.8,0.2,0.2,0.8,1.79703923056214,0.13817568613357,0.0768907455016141
"4081",1,0.8,0.2,0.8,0.2,0.2,0.8,1.79588646439914,0.13807780131802,0.0768855960859519
"4082",-1,1,0.2,0.8,0.2,0.2,0.8,3.2078864715459,0.277406984212793,0.0864765591530143
"4083",-0.8,1,0.2,0.8,0.2,0.2,0.8,3.1040374084609,0.266947737036346,0.0860001674943436
"4084",-0.6,1,0.2,0.8,0.2,0.2,0.8,3.00260847410085,0.257666518158708,0.0858142246587339
"4085",-0.4,1,0.2,0.8,0.2,0.2,0.8,2.90878677645089,0.250846102163731,0.0862373633552463
"4086",-0.2,1,0.2,0.8,0.2,0.2,0.8,2.83189606150242,0.246864843386862,0.0871729887063341
"4087",0,1,0.2,0.8,0.2,0.2,0.8,2.78046502259839,0.244915750432357,0.0880844565357919
"4088",0.2,1,0.2,0.8,0.2,0.2,0.8,2.75435585501003,0.243973486876279,0.0885773297711345
"4089",0.4,1,0.2,0.8,0.2,0.2,0.8,2.74475199607431,0.243504328712676,0.088716331770939
"4090",0.6,1,0.2,0.8,0.2,0.2,0.8,2.74145135118682,0.243255198775965,0.0887322690116883
"4091",0.8,1,0.2,0.8,0.2,0.2,0.8,2.73988826078515,0.243113910409816,0.0887313230577328
"4092",1,1,0.2,0.8,0.2,0.2,0.8,2.739016094056,0.243028523670632,0.0887284029466032
"4093",-1,0,0.4,0.8,0.2,0.2,0.8,0.00993353508909285,0.001,0.100669096251345
"4094",-0.8,0,0.4,0.8,0.2,0.2,0.8,0.0121567885665828,0.001,0.0822585664398946
"4095",-0.6,0,0.4,0.8,0.2,0.2,0.8,0.0153226356935915,0.001,0.0652629234289136
"4096",-0.4,0,0.4,0.8,0.2,0.2,0.8,0.0167167195575479,0.001,0.0598203491155944
"4097",-0.2,0,0.4,0.8,0.2,0.2,0.8,0.0100629376915664,0.001,0.0993745594626989
"4098",0,0,0.4,0.8,0.2,0.2,0.8,0.00794764324524702,0.001,0.125823463527762
"4099",0.2,0,0.4,0.8,0.2,0.2,0.8,0.00735136066578086,0.001,0.136029239410713
"4100",0.4,0,0.4,0.8,0.2,0.2,0.8,0.00723974750597559,0.001,0.138126364099661
"4101",0.6,0,0.4,0.8,0.2,0.2,0.8,0.00722163267875085,0.001,0.138472841874446
"4102",0.8,0,0.4,0.8,0.2,0.2,0.8,0.00721387857137365,0.001,0.138621684591176
"4103",1,0,0.4,0.8,0.2,0.2,0.8,0.00720951272919839,0.001,0.138705629293089
"4104",-1,0.2,0.4,0.8,0.2,0.2,0.8,0.0306056081502,0.00163574779096433,0.0534460149570215
"4105",-0.8,0.2,0.4,0.8,0.2,0.2,0.8,0.0347711387481086,0.00150123997522581,0.0431748866811983
"4106",-0.6,0.2,0.4,0.8,0.2,0.2,0.8,0.041285824414348,0.00141905686686113,0.0343715279273428
"4107",-0.4,0.2,0.4,0.8,0.2,0.2,0.8,0.0417555479665929,0.00140764445777343,0.0337115551423162
"4108",-0.2,0.2,0.4,0.8,0.2,0.2,0.8,0.0244686215350434,0.00140142073855823,0.0572742006144952
"4109",0,0.2,0.4,0.8,0.2,0.2,0.8,0.0186082232989721,0.00139747680100315,0.0750999586876382
"4110",0.2,0.2,0.4,0.8,0.2,0.2,0.8,0.0169284307350153,0.00139500252129483,0.0824058971047663
"4111",0.4,0.2,0.4,0.8,0.2,0.2,0.8,0.0166055363042771,0.00139329409678191,0.0839053958421714
"4112",0.6,0.2,0.4,0.8,0.2,0.2,0.8,0.0165510403048763,0.00139208619491426,0.0841086825523661
"4113",0.8,0.2,0.4,0.8,0.2,0.2,0.8,0.0165281102418594,0.00139121606869746,0.0841727244276263
"4114",1,0.2,0.4,0.8,0.2,0.2,0.8,0.0165154615632124,0.00139057689786651,0.0841984883404031
"4115",-1,0.4,0.4,0.8,0.2,0.2,0.8,0.129956076941646,0.00438392094927,0.033733866491203
"4116",-0.8,0.4,0.4,0.8,0.2,0.2,0.8,0.104600564355823,0.00403200064751709,0.0385466433412473
"4117",-0.6,0.4,0.4,0.8,0.2,0.2,0.8,0.109092646378794,0.00355533681191114,0.0325900684411506
"4118",-0.4,0.4,0.4,0.8,0.2,0.2,0.8,0.0994564280061831,0.00330126374065035,0.0331930656150763
"4119",-0.2,0.4,0.4,0.8,0.2,0.2,0.8,0.0612590446941595,0.00323081222444844,0.0527401666248391
"4120",0,0.4,0.4,0.8,0.2,0.2,0.8,0.0460728079435846,0.00319989912845931,0.0694530954652803
"4121",0.2,0.4,0.4,0.8,0.2,0.2,0.8,0.0414919934001475,0.00318375443120048,0.0767317781167188
"4122",0.4,0.4,0.4,0.8,0.2,0.2,0.8,0.040575291047509,0.003174981504224,0.0782491369071504
"4123",0.6,0.4,0.4,0.8,0.2,0.2,0.8,0.0404113550429681,0.00316972962239522,0.0784366082014559
"4124",0.8,0.4,0.4,0.8,0.2,0.2,0.8,0.0403427260970986,0.00316642754571827,0.0784881898684085
"4125",1,0.4,0.4,0.8,0.2,0.2,0.8,0.0403052449248669,0.00316424746687836,0.0785070894067719
"4126",-1,0.6,0.4,0.8,0.2,0.2,0.8,0.470799695786622,0.0126445086960925,0.0268575124607202
"4127",-0.8,0.6,0.4,0.8,0.2,0.2,0.8,0.284565572975774,0.0111322668985343,0.0391202167645279
"4128",-0.6,0.6,0.4,0.8,0.2,0.2,0.8,0.256056100063265,0.0094625096701822,0.0369548300854549
"4129",-0.4,0.6,0.4,0.8,0.2,0.2,0.8,0.216022817954768,0.00843712673990461,0.0390566460514889
"4130",-0.2,0.6,0.4,0.8,0.2,0.2,0.8,0.149238492594966,0.00810672268167383,0.0543205880782747
"4131",0,0.6,0.4,0.8,0.2,0.2,0.8,0.115721698504503,0.00798009530417438,0.0689593689628042
"4132",0.2,0.6,0.4,0.8,0.2,0.2,0.8,0.104392156361137,0.00792171181628764,0.0758841668993125
"4133",0.4,0.6,0.4,0.8,0.2,0.2,0.8,0.101965366382701,0.00789139623840549,0.0773929081840116
"4134",0.6,0.6,0.4,0.8,0.2,0.2,0.8,0.101493603654002,0.00787441104496927,0.077585293668492
"4135",0.8,0.6,0.4,0.8,0.2,0.2,0.8,0.101294619493826,0.00786421661963954,0.0776370616616898
"4136",1,0.6,0.4,0.8,0.2,0.2,0.8,0.101186091939288,0.00785768831960893,0.0776558138476539
"4137",-1,0.8,0.4,0.8,0.2,0.2,0.8,0.82580819722692,0.0324041892907739,0.0392393650239703
"4138",-0.8,0.8,0.4,0.8,0.2,0.2,0.8,0.590026585046614,0.0274443908802329,0.0465138208612494
"4139",-0.6,0.8,0.4,0.8,0.2,0.2,0.8,0.502032515260814,0.0234677315966796,0.0467454415467247
"4140",-0.4,0.8,0.4,0.8,0.2,0.2,0.8,0.422150063338309,0.0211283348345552,0.0500493465936616
"4141",-0.2,0.8,0.4,0.8,0.2,0.2,0.8,0.33289832142687,0.0202311938843288,0.0607728924484022
"4142",0,0.8,0.4,0.8,0.2,0.2,0.8,0.277941339933886,0.0198751149536802,0.0715083080422938
"4143",0.2,0.8,0.4,0.8,0.2,0.2,0.8,0.255976388592915,0.0197127033956758,0.07700985041642
"4144",0.4,0.8,0.4,0.8,0.2,0.2,0.8,0.250699851077072,0.0196302071146539,0.0783016305367452
"4145",0.6,0.8,0.4,0.8,0.2,0.2,0.8,0.249525386429143,0.0195843459204745,0.0784863864985369
"4146",0.8,0.8,0.4,0.8,0.2,0.2,0.8,0.249015046774033,0.0195569094442945,0.0785370590960364
"4147",1,0.8,0.4,0.8,0.2,0.2,0.8,0.248733693365789,0.0195393558224316,0.0785553238004506
"4148",-1,1,0.4,0.8,0.2,0.2,0.8,1.13380505192344,0.0633104160944129,0.0558388904574115
"4149",-0.8,1,0.4,0.8,0.2,0.2,0.8,0.948618514659996,0.0560581647419602,0.059094529440059
"4150",-0.6,1,0.4,0.8,0.2,0.2,0.8,0.835649680090244,0.0506929891709974,0.0606629672442678
"4151",-0.4,1,0.4,0.8,0.2,0.2,0.8,0.739437065009127,0.0476581465369438,0.0644519307892086
"4152",-0.2,1,0.4,0.8,0.2,0.2,0.8,0.650636850800555,0.0462963217158843,0.0711553943784777
"4153",0,1,0.4,0.8,0.2,0.2,0.8,0.590976539775649,0.0456772406497338,0.0772911233787285
"4154",0.2,1,0.4,0.8,0.2,0.2,0.8,0.563785028454173,0.0453688131453696,0.0804718303176038
"4155",0.4,1,0.4,0.8,0.2,0.2,0.8,0.556164402153075,0.0452069087486131,0.0812833553776615
"4156",0.6,1,0.4,0.8,0.2,0.2,0.8,0.554049844592282,0.0451141644296025,0.0814261837087987
"4157",0.8,1,0.4,0.8,0.2,0.2,0.8,0.553065309597936,0.0450569730882278,0.0814677259743213
"4158",1,1,0.4,0.8,0.2,0.2,0.8,0.55250522051992,0.045019590693464,0.0814826521477924
"4159",-1,0,0.6,0.8,0.2,0.2,0.8,0.00810970266335865,0.001,0.123309083145331
"4160",-0.8,0,0.6,0.8,0.2,0.2,0.8,0.00856637019330897,0.001,0.116735557468796
"4161",-0.6,0,0.6,0.8,0.2,0.2,0.8,0.00864953592909,0.001,0.115613139039843
"4162",-0.4,0,0.6,0.8,0.2,0.2,0.8,0.00825392358921309,0.001,0.121154501758035
"4163",-0.2,0,0.6,0.8,0.2,0.2,0.8,0.00769233625772533,0.001,0.129999517246235
"4164",0,0,0.6,0.8,0.2,0.2,0.8,0.00736673496997518,0.001,0.135745347711806
"4165",0.2,0,0.6,0.8,0.2,0.2,0.8,0.00724848664166981,0.001,0.13795983209119
"4166",0.4,0,0.6,0.8,0.2,0.2,0.8,0.00722206695377733,0.001,0.138464515269687
"4167",0.6,0,0.6,0.8,0.2,0.2,0.8,0.00721390286343514,0.001,0.138621217797188
"4168",0.8,0,0.6,0.8,0.2,0.2,0.8,0.00720945630778565,0.001,0.13870671480734
"4169",1,0,0.6,0.8,0.2,0.2,0.8,0.00720664455848365,0.001,0.13876083271275
"4170",-1,0.2,0.6,0.8,0.2,0.2,0.8,0.0165075611182064,0.00125786406404537,0.0761992674167993
"4171",-0.8,0.2,0.6,0.8,0.2,0.2,0.8,0.0165744222679212,0.00125466850534039,0.0756990792836697
"4172",-0.6,0.2,0.6,0.8,0.2,0.2,0.8,0.0162560598379008,0.00125239556438544,0.0770417663858184
"4173",-0.4,0.2,0.6,0.8,0.2,0.2,0.8,0.0152326357345372,0.00125080674291441,0.0821136121622363
"4174",-0.2,0.2,0.6,0.8,0.2,0.2,0.8,0.0140315299920218,0.0012495798421547,0.0890551381684822
"4175",0,0.2,0.6,0.8,0.2,0.2,0.8,0.0133524328307357,0.0012486273843013,0.093513099832048
"4176",0.2,0.2,0.6,0.8,0.2,0.2,0.8,0.0131023279163345,0.00124788253959198,0.0952412844160512
"4177",0.4,0.2,0.6,0.8,0.2,0.2,0.8,0.0130421803175308,0.00124729556436881,0.0956355098612034
"4178",0.6,0.2,0.6,0.8,0.2,0.2,0.8,0.01302225061326,0.00124682917873673,0.0957460592462514
"4179",0.8,0.2,0.6,0.8,0.2,0.2,0.8,0.013011449648726,0.00124645539888929,0.0957968122338572
"4180",1,0.2,0.6,0.8,0.2,0.2,0.8,0.0130046899903473,0.00124615316137396,0.0958233654396161
"4181",-1,0.4,0.6,0.8,0.2,0.2,0.8,0.0363981822320169,0.00223995426718755,0.0615402783828371
"4182",-0.8,0.4,0.6,0.8,0.2,0.2,0.8,0.03313014440955,0.00220673831767396,0.066608170806459
"4183",-0.6,0.4,0.6,0.8,0.2,0.2,0.8,0.0312843124311808,0.00218902210651798,0.0699718784401411
"4184",-0.4,0.4,0.6,0.8,0.2,0.2,0.8,0.028762362652292,0.00217864989489878,0.0757465553590454
"4185",-0.2,0.4,0.6,0.8,0.2,0.2,0.8,0.0262328157147209,0.00217186733789753,0.0827920022584061
"4186",0,0.4,0.6,0.8,0.2,0.2,0.8,0.0248324787037021,0.00216748279313763,0.0872841901527329
"4187",0.2,0.4,0.6,0.8,0.2,0.2,0.8,0.0243087222440798,0.0021645687560763,0.0890449417432238
"4188",0.4,0.4,0.6,0.8,0.2,0.2,0.8,0.0241738025072386,0.00216251314006592,0.0894568878610795
"4189",0.6,0.4,0.6,0.8,0.2,0.2,0.8,0.0241268230294871,0.00216103252762119,0.0895697094051727
"4190",0.8,0.4,0.6,0.8,0.2,0.2,0.8,0.0241012508816974,0.00215994278002318,0.0896195301490948
"4191",1,0.4,0.6,0.8,0.2,0.2,0.8,0.0240853338938737,0.00215912324031365,0.0896447294368977
"4192",-1,0.6,0.6,0.8,0.2,0.2,0.8,0.0858797455268103,0.00425542539102044,0.0495509781138321
"4193",-0.8,0.6,0.6,0.8,0.2,0.2,0.8,0.0671362015669671,0.00413731969086832,0.0616257636610767
"4194",-0.6,0.6,0.6,0.8,0.2,0.2,0.8,0.060741372833996,0.00407515665640848,0.0670902955642069
"4195",-0.4,0.6,0.6,0.8,0.2,0.2,0.8,0.0548762558503246,0.00404105184023672,0.0736393505281905
"4196",-0.2,0.6,0.6,0.8,0.2,0.2,0.8,0.0497162848973323,0.00402089355587783,0.0808767904557082
"4197",0,0.6,0.6,0.8,0.2,0.2,0.8,0.0469004013875205,0.00400873254450473,0.0854733099485027
"4198",0.2,0.6,0.6,0.8,0.2,0.2,0.8,0.0458275737454561,0.00400078759682347,0.0873008817583357
"4199",0.4,0.6,0.6,0.8,0.2,0.2,0.8,0.045533046835246,0.00399545212787342,0.0877484026564338
"4200",0.6,0.6,0.6,0.8,0.2,0.2,0.8,0.0454252538127953,0.00399175946793157,0.0878753365778042
"4201",0.8,0.6,0.6,0.8,0.2,0.2,0.8,0.0453665109297943,0.00398912507487746,0.0879310529533716
"4202",1,0.6,0.6,0.8,0.2,0.2,0.8,0.0453300174964794,0.00398719024397019,0.087959159607204
"4203",-1,0.8,0.6,0.8,0.2,0.2,0.8,0.195614669842377,0.00821085441541893,0.0419746352460944
"4204",-0.8,0.8,0.6,0.8,0.2,0.2,0.8,0.133816169071219,0.00789421422930619,0.0589929773367279
"4205",-0.6,0.8,0.6,0.8,0.2,0.2,0.8,0.116645350134422,0.00772881107452108,0.0662590584675209
"4206",-0.4,0.8,0.6,0.8,0.2,0.2,0.8,0.104174679374884,0.00764073273426578,0.0733453923747606
"4207",-0.2,0.8,0.6,0.8,0.2,0.2,0.8,0.0942977300026245,0.00759168803524573,0.080507643556578
"4208",0,0.8,0.6,0.8,0.2,0.2,0.8,0.0889256806565076,0.00756141569851717,0.0850307317604301
"4209",0.2,0.8,0.6,0.8,0.2,0.2,0.8,0.0868278802866901,0.00754285328699074,0.0868713282195256
"4210",0.4,0.8,0.6,0.8,0.2,0.2,0.8,0.0862132606740783,0.00753080990749113,0.0873509463464177
"4211",0.6,0.8,0.6,0.8,0.2,0.2,0.8,0.0859771320139364,0.00752254832578738,0.0874947576126175
"4212",0.8,0.8,0.6,0.8,0.2,0.2,0.8,0.0858478174474142,0.00751669066851546,0.0875583199668388
"4213",1,0.8,0.6,0.8,0.2,0.2,0.8,0.0857673963063857,0.00751240686536801,0.0875904736402577
"4214",-1,1,0.6,0.8,0.2,0.2,0.8,0.360660152419102,0.0157347124423448,0.0436275322815824
"4215",-0.8,1,0.6,0.8,0.2,0.2,0.8,0.250829047315353,0.0149716591849252,0.0596886977212898
"4216",-0.6,1,0.6,0.8,0.2,0.2,0.8,0.215571538892681,0.0146046236163211,0.0677483850203053
"4217",-0.4,1,0.6,0.8,0.2,0.2,0.8,0.192693212127105,0.0144144073456467,0.0748049564721492
"4218",-0.2,1,0.6,0.8,0.2,0.2,0.8,0.175864238154532,0.0143088170644651,0.0813628581604632
"4219",0,1,0.6,0.8,0.2,0.2,0.8,0.166609805185475,0.0142439703455965,0.0854929896217074
"4220",0.2,1,0.6,0.8,0.2,0.2,0.8,0.162869255957033,0.014204828463661,0.0872161438952506
"4221",0.4,1,0.6,0.8,0.2,0.2,0.8,0.161689543054462,0.0141790327464028,0.087692948341297
"4222",0.6,1,0.6,0.8,0.2,0.2,0.8,0.161210562959036,0.0141613436890158,0.0878437704644347
"4223",0.8,1,0.6,0.8,0.2,0.2,0.8,0.160945322172416,0.0141488074358117,0.0879106471988946
"4224",1,1,0.6,0.8,0.2,0.2,0.8,0.160779421945136,0.0141396456252293,0.087944374063332
"4225",-1,0,0.8,0.8,0.2,0.2,0.8,0.00758948396195785,0.001,0.131761264008526
"4226",-0.8,0,0.8,0.8,0.2,0.2,0.8,0.00776262300092724,0.001,0.128822435390789
"4227",-0.6,0,0.8,0.8,0.2,0.2,0.8,0.007739917144783,0.001,0.129200349473255
"4228",-0.4,0,0.8,0.8,0.2,0.2,0.8,0.00756935090010877,0.001,0.132111724399728
"4229",-0.2,0,0.8,0.8,0.2,0.2,0.8,0.00737709620618626,0.001,0.135554691446402
"4230",0,0,0.8,0.8,0.2,0.2,0.8,0.00726655639119848,0.001,0.13761676730552
"4231",0.2,0,0.8,0.8,0.2,0.2,0.8,0.00722554866277079,0.001,0.138397794641179
"4232",0.4,0,0.8,0.8,0.2,0.2,0.8,0.00721420470639582,0.001,0.138615417873219
"4233",0.6,0,0.8,0.8,0.2,0.2,0.8,0.00720946566944057,0.001,0.13870653469352
"4234",0.8,0,0.8,0.8,0.2,0.2,0.8,0.00720658201464439,0.001,0.138762036977851
"4235",1,0,0.8,0.8,0.2,0.2,0.8,0.00720462710837054,0.001,0.138799688722012
"4236",-1,0.2,0.8,0.8,0.2,0.2,0.8,0.0128039883560384,0.00118382513519549,0.0924575298162621
"4237",-0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.0126998407208953,0.00118297088758284,0.0931484822196605
"4238",-0.6,0.2,0.8,0.8,0.2,0.2,0.8,0.0124694803476276,0.00118228534961094,0.0948143239855121
"4239",-0.4,0.2,0.8,0.8,0.2,0.2,0.8,0.0120968592614878,0.00118171722621939,0.0976879370649179
"4240",-0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.0117382576032496,0.00118124506223063,0.100632061602023
"4241",0,0.2,0.8,0.8,0.2,0.2,0.8,0.0115360612454752,0.00118085103487356,0.102361716858666
"4242",0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.0114582993844774,0.00118052086374539,0.103027580632484
"4243",0.4,0.2,0.8,0.8,0.2,0.2,0.8,0.0114341838922687,0.00118024299797183,0.103220571672795
"4244",0.6,0.2,0.8,0.8,0.2,0.2,0.8,0.0114233023018564,0.00118000808959522,0.10329833339029
"4245",0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.0114166623140624,0.00117980856540561,0.10334093563864
"4246",1,0.2,0.8,0.8,0.2,0.2,0.8,0.0114122042114947,0.00117963828081358,0.103366383824907
"4247",-1,0.4,0.8,0.8,0.2,0.2,0.8,0.0222383780274396,0.00180052440451801,0.0809647359306678
"4248",-0.8,0.4,0.8,0.8,0.2,0.2,0.8,0.0211149464642035,0.00179533222911188,0.0850266057816217
"4249",-0.6,0.4,0.8,0.8,0.2,0.2,0.8,0.0203628358131824,0.00179179915822613,0.0879935965041842
"4250",-0.4,0.4,0.8,0.8,0.2,0.2,0.8,0.0195872033668896,0.00178917245462635,0.0913439464079278
"4251",-0.2,0.4,0.8,0.8,0.2,0.2,0.8,0.0189264126962227,0.00178720560213665,0.0944291784619774
"4252",0,0.4,0.8,0.8,0.2,0.2,0.8,0.0185600366441392,0.00178571923922762,0.0962131311196256
"4253",0.2,0.4,0.8,0.8,0.2,0.2,0.8,0.0184146302688527,0.00178458380950249,0.0969111941672275
"4254",0.4,0.4,0.8,0.8,0.2,0.2,0.8,0.0183653938779881,0.00178370616008432,0.097123218371166
"4255",0.6,0.4,0.8,0.8,0.2,0.2,0.8,0.0183422310471061,0.00178301931154762,0.0972084206642316
"4256",0.8,0.4,0.8,0.8,0.2,0.2,0.8,0.0183280057211502,0.00178247495489722,0.097254168403073
"4257",1,0.4,0.8,0.8,0.2,0.2,0.8,0.018318468774296,0.00178203806625945,0.097280951165523
"4258",-1,0.6,0.8,0.8,0.2,0.2,0.8,0.0395426025470762,0.00287454013844264,0.0726947634521638
"4259",-0.8,0.6,0.8,0.8,0.2,0.2,0.8,0.0354674574274518,0.0028598604576898,0.0806333654883382
"4260",-0.6,0.6,0.8,0.8,0.2,0.2,0.8,0.0335387722726867,0.00285011266167457,0.0849796360612652
"4261",-0.4,0.6,0.8,0.8,0.2,0.2,0.8,0.0319887260547636,0.00284350360921247,0.088890804977494
"4262",-0.2,0.6,0.8,0.8,0.2,0.2,0.8,0.0307907589536576,0.00283875753272759,0.0921951140275604
"4263",0,0.6,0.8,0.8,0.2,0.2,0.8,0.0301358822591719,0.00283530742150681,0.0940841020389865
"4264",0.2,0.6,0.8,0.8,0.2,0.2,0.8,0.02986866763705,0.00283276116655718,0.0948405600470554
"4265",0.4,0.6,0.8,0.8,0.2,0.2,0.8,0.0297717277177644,0.00283085044311046,0.0950851918957101
"4266",0.6,0.6,0.8,0.8,0.2,0.2,0.8,0.0297245545429141,0.00282939175955216,0.0951870197236191
"4267",0.8,0.6,0.8,0.8,0.2,0.2,0.8,0.0296955016900864,0.00282825898340919,0.0952420003853104
"4268",1,0.6,0.8,0.8,0.2,0.2,0.8,0.0296760549238111,0.00282736464816941,0.0952742760258479
"4269",-1,0.8,0.8,0.8,0.2,0.2,0.8,0.0710687998042365,0.00467086959626543,0.0657232091878804
"4270",-0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.059750394285947,0.00463683433533842,0.0776034098310373
"4271",-0.6,0.8,0.8,0.8,0.2,0.2,0.8,0.055406908985642,0.00461538100469145,0.0832997380504924
"4272",-0.4,0.8,0.8,0.8,0.2,0.2,0.8,0.0524405357452973,0.00460041775213104,0.0877263682902704
"4273",-0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.0503215669919961,0.00459023841692215,0.0912181136500032
"4274",0,0.8,0.8,0.8,0.2,0.2,0.8,0.0491758871668975,0.00458334617871431,0.0932031213419485
"4275",0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.0486961348346007,0.00457830619272569,0.0940178560018403
"4276",0.4,0.8,0.8,0.8,0.2,0.2,0.8,0.0485118504261641,0.0045745515909277,0.0942976108052248
"4277",0.6,0.8,0.8,0.8,0.2,0.2,0.8,0.0484195303446347,0.00457170123276006,0.0944185373178997
"4278",0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.048362566642932,0.00456949708050313,0.0944841723194802
"4279",1,0.8,0.8,0.8,0.2,0.2,0.8,0.0483244430503203,0.00456776250415369,0.0945228173534722
"4280",-1,1,0.8,0.8,0.2,0.2,0.8,0.125359520566722,0.00763512568217203,0.0609058302684579
"4281",-0.8,1,0.8,0.8,0.2,0.2,0.8,0.0999101185542258,0.00756477488840061,0.0757158033427301
"4282",-0.6,1,0.8,0.8,0.2,0.2,0.8,0.0911571193786827,0.00752020860640422,0.082497216428746
"4283",-0.4,1,0.8,0.8,0.2,0.2,0.8,0.0857900396481937,0.00749117265960843,0.0873198414446258
"4284",-0.2,1,0.8,0.8,0.2,0.2,0.8,0.0821870142771986,0.00747154973525447,0.0909091272017083
"4285",0,1,0.8,0.8,0.2,0.2,0.8,0.0802520956437347,0.00745756019545637,0.0929266723271989
"4286",0.2,1,0.8,0.8,0.2,0.2,0.8,0.0794205074652309,0.00744740551985105,0.0937718198679531
"4287",0.4,1,0.8,0.8,0.2,0.2,0.8,0.0790841626225173,0.00743988916690059,0.0940755888434008
"4288",0.6,1,0.8,0.8,0.2,0.2,0.8,0.0789112123800462,0.00743421493644634,0.0942098684359611
"4289",0.8,1,0.8,0.8,0.2,0.2,0.8,0.0788041125353486,0.00742984873638197,0.0942824999526416
"4290",1,1,0.8,0.8,0.2,0.2,0.8,0.0787323278972537,0.00742642786280814,0.0943250131318318
"4291",-1,0,1,0.8,0.2,0.2,0.8,0.00739136567038754,0.001,0.135292995177652
"4292",-0.8,0,1,0.8,0.2,0.2,0.8,0.00747837386778089,0.001,0.133718909709543
"4293",-0.6,0,1,0.8,0.2,0.2,0.8,0.00745808489979357,0.001,0.13408267852082
"4294",-0.4,0,1,0.8,0.2,0.2,0.8,0.00737430393969646,0.001,0.13560601897854
"4295",-0.2,0,1,0.8,0.2,0.2,0.8,0.00728686128298287,0.001,0.137233297185898
"4296",0,0,1,0.8,0.2,0.2,0.8,0.00723649221189533,0.001,0.138188499443999
"4297",0.2,0,1,0.8,0.2,0.2,0.8,0.00721631165072433,0.001,0.138574946371617
"4298",0.4,0,1,0.8,0.2,0.2,0.8,0.00720972213847356,0.001,0.138701600532378
"4299",0.6,0,1,0.8,0.2,0.2,0.8,0.007206586415201,0.001,0.138761952245612
"4300",0.8,0,1,0.8,0.2,0.2,0.8,0.00720456338440005,0.001,0.138800916397694
"4301",1,0,1,0.8,0.2,0.2,0.8,0.00720313364111904,0.001,0.138828466862187
"4302",-1,0.2,1,0.8,0.2,0.2,0.8,0.0111933119618791,0.0011434577015342,0.102155439375625
"4303",-0.8,0.2,1,0.8,0.2,0.2,0.8,0.011109509973394,0.00114308903059129,0.10289283985782
"4304",-0.6,0.2,1,0.8,0.2,0.2,0.8,0.0109801999996193,0.0011427702419713,0.104075539790798
"4305",-0.4,0.2,1,0.8,0.2,0.2,0.8,0.0108091919157206,0.00114249432306477,0.105696552709288
"4306",-0.2,0.2,1,0.8,0.2,0.2,0.8,0.0106567552464374,0.00114225494422658,0.107185997783748
"4307",0,0.2,1,0.8,0.2,0.2,0.8,0.0105701092923328,0.00114204674579335,0.108044932574326
"4308",0.2,0.2,1,0.8,0.2,0.2,0.8,0.0105334904548174,0.00114186519015479,0.108403306107574
"4309",0.4,0.2,1,0.8,0.2,0.2,0.8,0.0105197050526829,0.00114170643494542,0.108530270499765
"4310",0.6,0.2,1,0.8,0.2,0.2,0.8,0.0105125246067943,0.00114156722496926,0.108591158419877
"4311",0.8,0.2,1,0.8,0.2,0.2,0.8,0.0105078442511304,0.00114144480048898,0.108627875823929
"4312",1,0.2,1,0.8,0.2,0.2,0.8,0.010504554061272,0.00114133681965242,0.108651620334868
"4313",-1,0.4,1,0.8,0.2,0.2,0.8,0.0171822608709104,0.0015955744805766,0.0928617306281216
"4314",-0.8,0.4,1,0.8,0.2,0.2,0.8,0.0166531947835029,0.00159382524867545,0.0957068760316389
